"共有商品 103 樣，熱賣 22，圖片 103，討論 21，價格異動 31

Intel 第四代Pentium G3420 + 華碩 B85M-K/M-ATX/1A1D/U3S6/全固/4年/前U3, $3650 ★
Intel 第四代Pentium G3420 + 華碩 B85M-G/M-ATX/1A1D/U3S6/全固/4年/前U3, $3930 ★
Intel 第四代Pentium G3420 + 技嘉 B85M-D2V/M-ATX/1A1D/U3S6/全固/前U3, $3550 ★
Intel 第四代Pentium G3420 + 技嘉 B85M-DS3H/M-ATX/1A1D1H/U3S6/全固/前U3/4年, $3750 ★
Intel 第四代 R. Pentium G3440【雙核】3.3GHZ/3M快取/54W, $2650↘$2490 ★
Intel 第四代 R. Pentium G3450【雙核】3.4GHZ/3M快取/54W, $2930↘$2790 ★
Intel 第四代 I3-4130【雙核】3.4GHz/3M快取/HD4400/54W, $3400↘$3390 ★
Intel 第四代 I3-4130【雙核】+ 華碩 B85M-K/M-ATX/1A1D/U3S6/全固/前U3/4年, $5090 ★
Intel 第四代 I3-4130【雙核】+ 華碩 B85M-G/M-ATX/1A1D/U3S6/全固/前U3/4年, $5380 ★
Intel 第四代 I3-4130【雙核】+ 技嘉 B85M-D2V/M-ATX/1A1D/U3S6/全固/前U3/4年, $5000 ★ 熱賣
Intel 第四代 R. I3-4150【雙核】3.5GHz/3M快取/HD4400/54W, $3480 ★
Intel 第四代 R. I3-4150【雙核】+ 華碩 H97M-E/M-ATX/1A1D1H/U3S6/M.2/前U3/4年, $5850 ★
Intel 第四代 R. I3-4150【雙核】+ 華碩 H97-PRO GAMER/1A1D1H/前U3/全固/5年, $6610 ★
Intel 第四代 R. I3-4350【雙核】3.6GHz/4M快取/HD4600/54W, $4500↘$4490 ★
Intel 第四代 R. I3-4360【雙核】3.7GHz/4M快取/HD4600/54W, $4830↘$4690 ★
Intel 第四代 I5-4440【四核】3.1GHz(↑3.3GHz)/6M快取/HD4600/84W, $5580↘$5530 ◆ ★
Intel 第四代 I5-4440【四核】+ 華碩 H97M-E/M-ATX/1A1D1H/U3S6/M.2/前U3/四年, $7900 ★
Intel 第四代 I5-4440【四核】+ 華碩 H97-PRO/ATX/1A1D1H/前U3S6 EX/M.2/4年, $8660 ★
Intel 第四代 I5-4440【四核】3.1GHz(↑3.3GHz) 搭 美光 4G DDR3-1600, $6530 ★ 熱賣
Intel 第四代 I5-4440【四核】3.1GHz(↑3.3GHz) 搭 美光 8G DDR3-1600, $7530 ★ 熱賣
Intel 第四代 I5-4440【四核】 + 華擎 H97M Pro4/M-ATX/1A1D1H/U3S6/前U3/全固/3年, $7530 ★ 熱賣
Intel 第四代 R. I5-4460【四核】3.2GHz(↑3.4GHz)/6M快取/HD4600/84W, $5690↘$5630 ★
Intel 第四代 R. I5-4460【四核】3.2GHz + 華碩 Z97-K/ATX/1A1D1H/U3S6/M.2/前U3/4年, $8760 ★
Intel 第四代 R. I5-4460【四核】3.2GHz + 技嘉 Z97-HD3/ATX/1A1D1H/U3S6/4年, $8600↘$8540 ★
Intel 第四代 R. I5-4460【四核】3.2GHz + 微星 Z97 PC Mate /ATX/1A1D1H/U3S6/4年, $8330 ★
Intel 第四代 I5-4570【四核】3.2GHz(↑3.6GHz)/6M快取/HD4600/84W, $6080↘$5990 ◆ ★
Intel 第四代 R. I5-4590【四核】3.3GHz(↑3.7GHz)/6M快取/HD4600/84W, $6350↘$6200 ★
Intel 第四代 I5-4670K【四核】3.4GHz(↑3.8GHz)/6M快取/HD4600/84W, $7250 ◆ ★
Intel 第四代 R. I5-4690【四核】3.5GHz(↑3.9GHz)/6M快取/HD4600/84W, $6790↘$6780 ★
Intel 第四代 R. I5-4690K【四核】3.5GHz(↑3.9GHz)/6M快取/HD4600/88W, $7790↘$7590 ◆ ★
Intel 第四代 R. I5-4690K【四核】3.5GHz(↑3.9GHz) 搭 威剛 4G DDR3-2133 合購價, $8789↘$8590 ◆ ★ 熱賣
Intel 第四代 R. I5-4690K【四核】3.5GHz(↑3.9GHz) 搭 威剛 8G DDR3-2133 合購價, $9889↘$9690 ◆ ★ 熱賣
Intel 第四代 I7-4770【四核】3.4GHz(↑3.9GHz)/8M快取/HD4600/84W, $9270↘$9180 ◆ ★
Intel 第四代 I7-4770K【四核】3.5GHz(↑3.9GHz)/8M快取/HD4600/84W, $10390 ◆ ★
Intel 第四代 R. I7-4790【四核】3.6GHz(↑4GHz)/8M快取/HD4600/84W, $9400↘$9350 ★
Intel 第四代 R. I7-4790K【四核】4.0GHz(↑4.4GHz)/8M快取/HD4600/88W, $10790↘$10590 ★
Intel 第四代 R. I7-4790K【四核】4.0GHz(↑4.4GHz) 搭 威剛 4G DDR3-2133 合購, $11789↘$11680 ★ 熱賣
Intel 第四代 R. I7-4790K【四核】4.0GHz(↑4.4GHz) 搭 威剛 8G DDR3-2133 合購, $12889↘$12780 ★ 熱賣

Intel Xeon R. E3-1231 V3【四核】3.4GHz(↑3.8G)/8M快取/無內顯/80W, $7730↘$7690 ★

Intel Core I7-4820K【四核】3.7GHz(↑3.9GHz)/10M快取/130W, $10250 ★
Intel Core I7-4930K【六核】3.4GHz(↑3.9GHz)/12M快取/130W, $18190↘$18150 ◆ ★
Intel Core I7-4960X【六核】3.6GHz(↑4.0GHz)/15M快取/130W, $31990 ◆ ★

Intel Xeon E5-2620 V2【六核】2.1GHz(↑2.6GHz)/15M快取/80W, $12590 ★

AMD FX4200【四核】3.3G(↑3.9G)/125W/L3快取8MB, $2390 ★
AMD FX4300【四核】3.8G(↑4.0G)/95W/L3快取4MB【紅綠配省$60】, $2420 ★ 熱賣
AMD FX4300【四核】3.8G + 技嘉 78LMT-USB3/M-ATX/1A1D1H/全固/前U3/4年, $4190 ★
AMD FX4300【四核】3.8G + 精英 A960M-M3/M-ATX/1A1D/支援 125 W/3年, $3300 ★
AMD FX4300【四核】3.8G + 技嘉 970A-D3P/ATX/U3S6/全固/前U3/4年, $4990 ★
AMD FX6300【六核】3.5G(↑4.1G)/95W/L3快取8MB, $3300 ★
AMD FX6300【六核】3.5G + 技嘉 78LMT-USB3/M-ATX/1A1D1H/全固/前U3/4年, $4990 ★
AMD FX8320【八核】3.5G(↑4.0G)/125W/L3快取8MB, $4550 ★
AMD FX8350【八核】4.0G(↑4.2G)/125W/L3快取8MB, $5670 ★
AMD FX9370【八核】4.4G(↑4.7G)/220W/L3快取8MB【送俠盜+黑街聖徒4遊戲卡】, $7650 ★
AMD FX9590【八核】4.7G(↑5.0G)/220W/L3快取8MB【送俠盜+黑街聖徒4遊戲卡】, $9999 ★

AMD Sempron 2650【雙核】1.45G/HD8240/1M快取/25W/28nm, $1000 ◆ ★
AMD Sempron 3850【四核】1.3G/HD8280/2M快取/25W/28nm, $1150 ◆ ★
AMD Athlon 5150【四核】1.6G/HD8400/2M快取/25W/28nm, $1470 ◆ ★
AMD Athlon 5350【四核】2.05G/HD8400/2M快取/25W/28nm, $1790 ◆ ★

AMD X2-340【雙核】3.2G(↑3.6G)/1M快取/65W/32nm/無內顯, $1180 ◆ ★
AMD X2-370K【雙核】4.0G(↑4.2G)/1M快取/65W/32nm/無內顯, $1390 ◆ ★
AMD A4-4000【雙核】3.0G(↑3.2G)/HD7480D/1M快取/65W/32nm, $1160 ★ 熱賣
AMD A4-4000【雙核】 + 華碩 A78M-A/M-ATX/1A1D1H/U3S6/前U3/全固(現省150元), $2600 ★ 熱賣
AMD A4-4020【雙核】3.2G(↑3.4G)/HD7480D/1M快取/65W/32nm, $1220 ★
AMD A4-6300【雙核】3.7G(↑3.9G)/HD8370D/1M快取/65W/32nm, $1280 ★
AMD A4-6300【雙核】3.7G + 華碩 A78M-A/M-ATX/1A1D1H/前U3/全固(現省200元), $2670 ★
AMD A6-6400K【雙核】3.9G(↑4.1G)/HD8470D/1M快取/65W/32nm, $1830 ★
AMD X4-740【四核】3.2G(↑3.7G)/4M快取/65W/32nm/無內顯, $2060 ★
AMD X4-750K【四核】3.4G(↑4.0G)/4M快取/100W/32nm/無內顯, $2230 ◆ ★
AMD X4-750K【四核】3.4G + 華碩 A78M-A/M-ATX/1A1D1H/前U3/全固(現省200元), $3620 ★
AMD X4-750K【四核】3.4G + GA-F2A78M-DS2/M-ATX/1A1D/U3S6/前U3/全固/4年, $3550 ★
AMD X4-750K【四核】3.4G + 華擎 FM2A78M-HD+【現省$350！大確幸滴加！】, $3299 ★ 熱賣
AMD X4-760K【四核】3.8G(↑4.1G)/4M快取/100W/32nm/無內顯, $2550 ★
AMD A8-5600K【四核】3.6G(↑3.9G)/HD7560D/4M快取/100W/32nm, $2920 ◆ ★
AMD A8-5600K【四核】3.6G + 技嘉 F2A88XM-D3H/M-ATX/1A1D1H/U3S6/前U3/全固, $4760 ★
AMD A8-6600K【四核】3.9G(↑4.2G)/HD8570D/4M快取/100W/32nm, $3240 ◆ ★
AMD A10-5800K【四核】3.8G(↑4.2G)/HD7660D/4M快取/100W/32nm, $3760 ◆ ★
AMD A10-6790K【四核】4.0G(↑4.3G)/HD8670D/4M快取/100W/32nm, $3900 ★
AMD A10-6800K【四核】4.1G(↑4.4G)/HD8670D/4M快取/100W/32nm, $4450 ★

AMD A10-7700K【四核】3.4G(↑3.8G)/Radeon R7(384)/4M/95W/28nm, $4780 ★
AMD A10-7850K【四核】3.7G(↑4G)/Radeon R7(512)/4M快取/95W/28nm (送BF4), $5410 ★ 熱賣



篩選條件：清除 　 　價格：
＄ 以上 ∼
＄ 以下


 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM1
AM3
AM3+

FM1
FM2
FM2+




12345678910"
