"共有商品 61 樣，熱賣 16，圖片 61，討論 19，價格異動 19

AMD AthlonII X2-270【雙核】3.4G/65W/45nm/L2 Cache 1MB*2【紅綠配省$50】, $1430 ★

AMD FX4200【四核】3.3G(Turbo 3.9G)/125W/L3快取8MB【紅綠配省$100】, $2340 ★
AMD FX4200【四核】3.3G + 華碩M5A78L-M/USB3 【合購現省600，作個快樂小確幸】, $3990 ★ 熱賣
AMD FX4200【四核】3.3G(Turbo 3.9G)/125W/L3快取8MB + UMAX 4G DDR3-1600 合購價, $3150 ★ 熱賣
AMD FX4200【四核】3.3G(Turbo 3.9G)/125W/L3快取8MB + WD 500G(5000AAKX) 合購價, $3840 ★ 熱賣
AMD FX4300【四核】3.8G(Turbo 4.0G)/95W/L3快取4MB【紅綠配省$160】, $3200 ★
AMD FX6300【六核】3.5G(Turbo 4.1G)/95W/L3快取8MB, $3250 ★
AMD FX6300【六核】3.5G + 華碩M5A78L-M/USB3 【合購現省600，作個快樂小確幸】, $4990 ★ 熱賣
AMD FX6300【六核】3.5G(Turbo 4.1G)/95W/L3快取8MB + UMAX 4G DDR3-1600 合購價, $4150 ★ 熱賣
AMD FX6300【六核】3.5G(Turbo 4.1G)/95W/L3快取8MB + WD 500G(5000AAKX) 合購價, $4830 ★ 熱賣
AMD FX8320【八核】3.5G(Turbo 4.0G)/125W/L3快取8MB, $4470 ★
AMD FX8350【八核】4.0G(Turbo 4.2G)/125W/L3快取8MB, $5550 ★
AMD FX9370【八核】4.4G(Turbo 4.7G)/220W/L3快取8MB【紅綠配省$300】, $7450 ★
AMD FX9590【八核】4.7G(Turbo 5.0G)/220W/L3快取8MB, $10990 ★

AMD X2-340【雙核】3.2G(Turbo 3.6G)/1M快取/65W/32奈米/無內顯【紅綠配省$50】, $1180 ◆ ★
AMD X2-370K【雙核】4.0G(Turbo 4.2G)/1M快取/65W/32奈米/無內顯【紅綠配省$50】, $1630 ◆ ★
AMD A4-4000【雙核】3.0G(Turbo 3.2G)/HD7480D/1M快取/65W/32奈米【紅綠配省$50】, $1280 ◆ ★
AMD A4-4020【雙核】3.2G(Turbo 3.4G)/HD7480D/1M快取/65W/32奈米【紅綠配省$110】, $1320 ★
AMD A4-5300【雙核】3.4G(Turbo 3.6G)/HD7480D/1M快取/65W/32奈米【紅綠配省$60】, $1410 ◆ ★
AMD A4-6300【雙核】3.7G(Turbo 3.9G)/HD8370D/1M快取/65W/32奈米, $1649↘$1630 ★
AMD A6-5400K【雙核】3.6G(Turbo 3.8G)/HD7540D/1M快取/65W/32奈米【紅綠配省$70】, $1900 ◆ ★
AMD A6-6400K【雙核】3.9G(Turbo 4.1G)/HD8470D/1M快取/65W/32奈米, $2099↘$2060 ★
AMD X4-750K【四核】3.4G(Turbo 4.0G)/4M快取/100W/32奈米/無內顯【紅綠配省$50】, $2230 ◆ ★
AMD X4-750K【四核】3.4G(Turbo 4.0G)/4M快取/100W/無內顯 + UMAX 4G DDR3-1600 合購價, $3070 ★ 熱賣
AMD X4-750K【四核】3.4G(Turbo 4.0G)/4M快取/100W/無內顯 + WD 500G(5000AAKX) 合購價, $3750 ★ 熱賣
AMD X4-760K【四核】3.8G(Turbo 4.1G)/4M快取/100W/32奈米/無內顯, $2550 ★
AMD A8-5600K【四核】3.6G(Turbo 3.9G)/HD7560D/4M快取/100W/32奈米【紅綠配省$50】, $2920 ◆ ★
AMD A8-5600K【四核】3.6G(Turbo 3.9G)/HD7560D/4M/100W + UMAX 4G DDR3-1600 合購價, $3760 ★ 熱賣
AMD A8-5600K【四核】3.6G(Turbo 3.9G)/HD7560D/4M/100W + WD 500G(5000AAKX) 合購價, $4440 ★ 熱賣
AMD A8-6600K【四核】3.9G(Turbo 4.2G)/HD8570D/4M快取/100W/32奈米, $3269↘$3240 ◆ ★
AMD A10-5700【四核】3.4G(Turbo 4.0G)/HD7660D/4M快取/65W/32奈米【紅綠配省$110】, $3680 ★
AMD A10-5800K【四核】3.8G(Turbo 4.2G)/HD7660D/4M快取/100W/32奈米【紅綠配省$120】, $3760 ◆ ★
AMD A10-6790K【四核】4.0G(Turbo 4.3G)/HD8670D/4M快取/100W/32奈米, $3969↘$3940 ★
AMD A10-6800K【四核】4.1G(Turbo 4.4G)/HD8670D/4M快取/100W/32奈米【紅綠配省$110】, $4490 ★

AMD A10-7700K【四核】3.4G(Turbo 3.8G)/Radeon R7(384)/4M快取/95W/28奈米, $4780 ★
AMD A10-7850K【四核】3.7G(Turbo 4G)/Radeon R7(512)/4M快取/95W/28奈米, $5410 ★ 熱賣



篩選條件：清除

 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM3
AM3+

FM1
FM2
FM2+




12345678910"
