"共有商品 74 樣，熱賣 11，圖片 74，討論 20，價格異動 3

Intel 第四代Core I5-4440【四核】3.1GHz(Turbo 3.3GHz)/6M快取/HD4600/84W, $5590 ◆ ★
Intel 第四代Core I5-4440【四核】3.1GHz(Turbo 3.3GHz) 搭 美光 4G DDR3-1600 合購價, $6530 ★ 熱賣
Intel 第四代Core I5-4440【四核】3.1GHz(Turbo 3.3GHz) 搭 美光 8G DDR3-1600 合購價, $7420 ★ 熱賣
Intel 第四代Core I5-4460【四核】3.2GHz(Turbo 3.4GHz)/6M快取/HD4600/84W, $5790 ★
Intel 第四代Core I5-4570【四核】3.2GHz(Turbo 3.6GHz)/6M快取/HD4600/84W, $6080 ◆ ★
Intel 第四代Core I5-4590【四核】3.3GHz(Turbo 3.7GHz)/6M快取/HD4600/84W, $6450 ★
Intel 第四代Core I5-4670【四核】3.4GHz(Turbo 3.8GHz)/6M快取/HD4600/84W, $6680 ◆ ★
Intel 第四代Core I5-4670K【四核】3.4GHz(Turbo 3.8GHz)/6M快取/HD4600/84W, $7300 ◆ ★
Intel 第四代Core I5-4690【四核】3.5GHz(Turbo 3.9GHz)/6M快取/HD4600/84W, $6930 ★
Intel 第四代Core I7-4770【四核】3.4GHz(Turbo 3.9GHz)/8M快取/HD4600/84W, $9280 ◆ ★
Intel 第四代Core I7-4790【四核】3.6GHz(Turbo 4GHz)/8M快取/HD4600/84W, $9550 ★
Intel 第四代Core I7-4770K【四核】3.5GHz(Turbo 3.9GHz)/8M快取/HD4600/84W, $10420 ◆ ★

Intel Xeon E3-1230 V3【四核】3.3GHz(Turbo 3.7G)/8M快取/無內顯/80W, $7640 ★
Intel Xeon E3-1230 V3【四核】3.3GHz(Turbo 3.7G) 搭 美光 4G DDR3-1600 合購價, $8610 ★ 熱賣
Intel Xeon E3-1230 V3【四核】3.3GHz(Turbo 3.7G) 搭 美光 8G DDR3-1600 合購價, $9500 ★ 熱賣
Intel Xeon E3-1231 V3【四核】3.4GHz(Turbo 3.8G)/8M快取/無內顯/80W, $7990 ★

Intel Core I7-4820K【四核】3.7GHz(Turbo 3.9GHz)/10M快取/130W, $10250 ★
Intel Core I7-4930K【六核】3.4GHz(Turbo 3.9GHz)/12M快取/130W, $18290 ◆ ★
Intel Core I7-4960X【六核】3.6GHz(Turbo 4.0GHz)/15M快取/130W, $32100 ◆ ★

Intel Xeon E5-2620 V2【六核】2.1GHz(Turbo 2.6GHz)/15M快取/80W, $12600 ★

AMD AthlonII X2-270【雙核】3.4G/65W/45nm/L2 Cache 1MB*2【紅綠配省$50】, $1430 ★

AMD FX4200【四核】3.3G(Turbo 3.9G)/125W/L3快取8MB【紅綠配省$100】, $2540 ★
AMD FX4200【四核】3.3G + 華碩M5A78L-M/USB3 【合購現省600，作個快樂小確幸】, $3990 ★
AMD FX4300【四核】3.8G(Turbo 4.0G)/95W/L3快取4MB, $2950↘$2850 ★
AMD FX6300【六核】3.5G(Turbo 4.1G)/95W/L3快取8MB, $3300 ★
AMD FX6300【六核】3.5G + 華碩M5A78L-M/USB3 【合購現省600，作個快樂小確幸】, $4990 ★
AMD FX8320【八核】3.5G(Turbo 4.0G)/125W/L3快取8MB【附贈俠盜遊戲卡】, $4550 ★
AMD FX8350【八核】4.0G(Turbo 4.2G)/125W/L3快取8MB【附贈俠盜遊戲卡】, $5670 ★
AMD FX9370【八核】4.4G(Turbo 4.7G)/220W/L3快取8MB【紅綠省$300】, $7650 ★
AMD FX9590【八核】4.7G(Turbo 5.0G)/220W/L3快取8MB, $9999 ★

AMD Sempron 2650【雙核】1.45G/HD8240/1M快取/25W/28奈米, $1000 ◆ ★
AMD Sempron 3850【四核】1.3G/HD8280/2M快取/25W/28奈米, $1150 ◆ ★
AMD Athlon 5150【四核】1.6G/HD8400/2M快取/25W/28奈米, $1470 ◆ ★
AMD Athlon 5350【四核】2.05G/HD8400/2M快取/25W/28奈米, $1790 ◆ ★

AMD X2-340【雙核】3.2G(Turbo 3.6G)/1M快取/65W/32奈米/無內顯【紅綠配省$50】, $1180 ◆ ★
AMD X2-370K【雙核】4.0G(Turbo 4.2G)/1M快取/65W/32奈米/無內顯【紅綠配省$50】, $1630 ◆ ★
AMD A4-4020【雙核】3.2G(Turbo 3.4G)/HD7480D/1M快取/65W/32奈米, $1220 ★
AMD A4-5300【雙核】3.4G(Turbo 3.6G)/HD7480D/1M快取/65W/32奈米, $1280 ◆ ★
AMD A4-6300【雙核】3.7G(Turbo 3.9G)/HD8370D/1M快取/65W/32奈米, $1630↘$1380 ★
AMD A6-5400K【雙核】3.6G(Turbo 3.8G)/HD7540D/1M快取/65W/32奈米【紅綠配省$70】, $1900 ◆ ★
AMD A6-6400K【雙核】3.9G(Turbo 4.1G)/HD8470D/1M快取/65W/32奈米, $2060↘$1900 ★
AMD X4-750K【四核】3.4G(Turbo 4.0G)/4M快取/100W/32奈米/無內顯【紅綠配省$50】, $2230 ◆ ★
AMD X4-760K【四核】3.8G(Turbo 4.1G)/4M快取/100W/32奈米/無內顯, $2550 ★
AMD A8-5600K【四核】3.6G(Turbo 3.9G)/HD7560D/4M快取/100W/32奈米【紅綠配省$50】, $2920 ◆ ★
AMD A8-6600K【四核】3.9G(Turbo 4.2G)/HD8570D/4M快取/100W/32奈米, $3240 ◆ ★
AMD A10-5700【四核】3.4G(Turbo 4.0G)/HD7660D/4M快取/65W/32奈米【紅綠配省$110】, $3680 ★
AMD A10-5800K【四核】3.8G(Turbo 4.2G)/HD7660D/4M快取/100W/32奈米【紅綠配省$120】, $3760 ◆ ★
AMD A10-6790K【四核】4.0G(Turbo 4.3G)/HD8670D/4M快取/100W/32奈米, $3940 ★
AMD A10-6800K【四核】4.1G(Turbo 4.4G)/HD8670D/4M快取/100W/32奈米【紅綠配省$110】, $4490 ★

AMD A10-7700K【四核】3.4G(Turbo 3.8G)/Radeon R7(384)/4M快取/95W/28奈米 (送戰地風雲4), $4780 ★
AMD A10-7850K【四核】3.7G(Turbo 4G)/Radeon R7(512)/4M快取/95W/28奈米 (送戰地風雲4), $5410 ★ 熱賣



篩選條件：清除

 
廠牌：

Intel
AMD
腳座：

1150
1155
2011

AM1
AM3
AM3+

FM1
FM2
FM2+




12345678910"
